time_d,T_r000,T_r010
1451.0,19.9999680172317,19.896625139175036
1452.0,19.999968788939846,19.922878613399703
1453.0,19.99996951790961,19.94045439976241
1454.0,19.999970236543742,19.95235324786964
1455.0,19.999970897053657,19.960512927849972
1456.0,19.99997152931639,19.966189389924374
1457.0,19.999972135059817,19.97020157586304
1458.0,19.99997271587978,19.973087471784112
1459.0,19.99997327312459,19.975203436767096
1460.0,19.999973807991843,19.976787589497796
1461.0,19.99997432157013,19.97800046335302
1462.0,19.9999748148714,19.978951257370504
1463.0,19.99997528883774,19.979714912451335
1464.0,19.999975744386894,19.98034331551
1465.0,19.99997618234227,19.980872700235217
1466.0,19.99997660352406,19.98132859127724
1467.0,19.999977008688507,19.9817291225322
1468.0,19.999977398573858,19.982087289792776
1469.0,19.999977773866483,19.982412487249356
1470.0,19.999978135226428,19.982711567443026
1471.0,19.999978483285535,19.982989574704103
1472.0,19.999978818628946,19.98325025786719
1473.0,19.999979141837574,19.98349643271334
1474.0,19.99997945344409,19.983730236843595
1475.0,19.999979753962915,19.9839533115412
1476.0,19.999980043886367,19.984166932784312
1477.0,19.999980323678468,19.98437210625523
1478.0,19.999980593777316,19.984569635160476
1479.0,19.99998085460898,19.984760170505055
1480.0,19.999981106570882,19.984944248006073
1481.0,19.999981350046465,19.985122315021076
1482.0,19.999981566638937,19.98529475035884
1483.0,19.999981793893237,19.985461881606497
1484.0,19.999982014586017,19.985623992935892
1485.0,19.99998222816302,19.98578133579222
1486.0,19.999982434879765,19.985934135305136
1487.0,19.99998263502014,19.986082594902914
1488.0,19.99998282885368,19.986226900206947
1489.0,19.99998301664223,19.986367221975012
1490.0,19.999983198630755,19.98650371862105
1491.0,19.999983375057255,19.98663653765992
1492.0,19.999983546141603,19.986765817543525
1493.0,19.999983712101475,19.986891688495852
1494.0,19.999983873140472,19.98701427359591
1495.0,19.999984029452722,19.987133689561514
1496.0,19.999984181224693,19.98725004729979
1497.0,19.999984328633175,19.987363452450047
1498.0,19.99998447184822,19.98747400582986
1499.0,19.999984611030722,19.98758180377123
1500.0,19.999984746336086,19.987686938488384
1501.0,19.999984877910855,19.987789498289562
1502.0,19.999985005897027,19.98788956789185
1503.0,19.99998513042816,19.987987228553283
1504.0,19.99998525163434,19.988082558350982
1505.0,19.999985369637365,19.988175632261513
1506.0,19.99998548455638,19.9882665224115
1507.0,19.999985596502555,19.988355298125114
1508.0,19.999985705585193,19.988442026149812
1509.0,19.999985811905844,19.9885267706878
1510.0,19.99998591556481,19.988609593592095
1511.0,19.99998601665501,19.98869055440169
1512.0,19.999986115268452,19.988769710491635
1513.0,19.99998621149041,19.98884711714582
1514.0,19.999986305405137,19.988922827620407
1515.0,19.99998639709124,19.988996893312564
1516.0,19.999986486625076,19.989069363683516
1517.0,19.999986574080964,19.989140286558424
1518.0,19.99998665952824,19.98920970797443
1519.0,19.999986743033233,19.98927767236222
1520.0,19.99998682466192,19.989344222588734
1521.0,19.999986904475083,19.989409400045343
1522.0,19.999986982532477,19.989473244638397
1523.0,19.99998705889191,19.989535794955913
1524.0,19.99998713360695,19.9895970882052
1525.0,19.999987206731124,19.989657160332
1526.0,19.99998727831467,19.98971604603929
1527.0,19.999987348405675,19.989773778861437
1528.0,19.99998741705131,19.989830391199185
1529.0,19.99998748429627,19.989885914344093
1530.0,19.99998755018378,19.98994037853148
1531.0,19.998626815934696,19.988142120212473
1532.0,19.997284600465903,19.98637346507834
1533.0,19.995950155176182,19.984622421628437
1534.0,19.994620934053767,19.982887267546268
1535.0,19.993295629917117,19.981167354153747
1536.0,19.991973415424646,19.9794621915912
1537.0,19.990653750310283,19.97777132702498
1538.0,19.989336288083,19.976094329792787
1539.0,19.988020820772707,19.97443078998857
1540.0,19.98670723360647,19.972780313415313
1541.0,19.985395477003912,19.971142521530858
1542.0,19.984085547553516,19.969517052483468
1543.0,19.98277747096807,19.967903558545256
1544.0,19.98147129159958,19.96630170539381
1545.0,19.980167065829512,19.964711172136845
1546.0,19.97886485637655,19.963131650347613
1547.0,19.977564729017775,19.961562843776875
1548.0,19.97626674829577,19.960004466787417
1549.0,19.974970977920503,19.958456244984312
1550.0,19.973677477783824,19.956917913829862
1551.0,19.97238630472755,19.95538921880166
1552.0,19.971097510853888,19.953869914554165
1553.0,19.969811144292912,19.952359764611014
1554.0,19.968527248431194,19.95085854118978
1555.0,19.967245862392765,19.949366024196458
1556.0,19.96596702099612,19.94788200201581
1557.0,19.96469075449896,19.946406269538905
1558.0,19.963417090295902,19.944938629812675
1559.0,19.96214605145142,19.943478891981407
1560.0,19.960877656955613,19.942026871799488
1561.0,19.959611923656453,19.940582391504876
1562.0,19.95834886427654,19.93914527910648
1563.0,19.95708848975753,19.93771536861149
1564.0,19.955830807442968,19.93629249927775
1565.0,19.954575823169694,19.934876515977663
1566.0,19.953323539838784,19.933467268288204
1567.0,19.952073958762107,19.93206461115167
1568.0,19.95082707917223,19.930668403764436
1569.0,19.94958289845951,19.92927851008664
1570.0,19.94834141259817,19.927894798250914
1571.0,19.947102616108864,19.92651714069698
1572.0,19.9458665021872,19.92514541371677
1573.0,19.944633062729302,19.92377949760752
1574.0,19.943402288661936,19.922419276202014
1575.0,19.942174169821026,19.921064637079745
1576.0,19.94094869514022,19.919715471082498
1577.0,19.9397258528745,19.918371672475047
1578.0,19.938505630486496,19.917033138555635
1579.0,19.937288014601442,19.915699769866773
1580.0,19.936072991474898,19.914371469711732
1581.0,19.93486054671768,19.913048144379204
1582.0,19.933650665484922,19.911729702798613
1583.0,19.932443332580593,19.910416056541912
1584.0,19.931238532315653,19.90910711975941
1585.0,19.930036248812257,19.90780280900564
1586.0,19.928836465781103,19.906503043225666
1587.0,19.927639166808383,19.905207743630438
1588.0,19.92644433523872,19.903916833592834
1589.0,19.925251954149807,19.90263023869553
1590.0,19.9240620065178,19.90134788648485
1591.0,19.92287447532162,19.900069706494527
1592.0,19.921689343258027,19.898795630168514
1593.0,19.92050659313041,19.897525590806026
1594.0,19.919326207636864,19.89625952344979
1595.0,19.918148169324724,19.89499736490223
1596.0,19.916972460852296,19.893739053581484
1597.0,19.915799064904885,19.892484529536965
1598.0,19.914627964085074,19.89123373434034
1599.0,19.913459141157354,19.889986611089547
1600.0,19.912292578867998,19.888743104310425
1601.0,19.91112825996321,19.88750315993054
1602.0,19.909966167394767,19.886266725234286
1603.0,19.90880628403192,19.885033748814436
1604.0,19.9076485930084,19.883804180526745
1605.0,19.906493077370246,19.88257797147032
1606.0,19.905339720333178,19.881355073897904
1607.0,19.904188505365653,19.880135441261373
1608.0,19.903039415830687,19.878919028082592
1609.0,19.90189243537676,19.87770578997716
1610.0,19.90074754766072,19.8764956836091
1611.0,19.89960473654726,19.87528866663777
1612.0,19.89846398595609,19.87408469772911
1613.0,19.897325280025488,19.87288373647118
1614.0,19.89618860294504,19.871685743400757
1615.0,19.895053939129653,19.87049067992231
1616.0,19.893921273048825,19.869298508330427
1617.0,19.89279058940134,19.868109191738892
1618.0,19.89166187294487,19.866922694094754
1619.0,19.89053510866436,19.865738980122607
1620.0,19.889410281626077,19.864558015322192
1621.0,19.877551018441814,19.857058953023678
1622.0,19.867828362916505,19.849724068224827
1623.0,19.859016547209755,19.842504612701884
1624.0,19.850734712852265,19.835372950525482
1625.0,19.842796154487253,19.82830708504671
1626.0,19.83509276310334,19.82128805357507
1627.0,19.827555143813267,19.81429890274296
1628.0,19.820135721530402,19.807323864066056
1629.0,19.81279901505411,19.800347525514063
1630.0,19.805518514047098,19.793354533789596
1631.0,19.798271214941945,19.786328985974137
1632.0,19.79103756654171,19.779254329390774
1633.0,19.78379915609075,19.77211292550604
1634.0,19.776537794562408,19.764885809062257
1635.0,19.769235829318063,19.757552488199398
1636.0,19.76187463234202,19.750090808407993
1637.0,19.754434421212174,19.7424768666622
1638.0,19.746893743729345,19.734684880590706
1639.0,19.73922984036846,19.72668717235818
1640.0,19.731417968205932,19.71845432756468
1641.0,19.7234312126841,19.70995503503157
1642.0,19.715240295710075,19.701156371960103
1643.0,19.706813494433483,19.692023839245287
1644.0,19.698117360085927,19.682521424982735
1645.0,19.68911594726081,19.672611775071275
1646.0,19.679770874557494,19.662256427913928
1647.0,19.670041260749805,19.6514160293272
1648.0,19.65988535032707,19.640050521894516
1649.0,19.64925922293678,19.628119351272122
1650.0,19.638116156405413,19.6155817561184
1651.0,19.626408024015475,19.602397026165754
1652.0,19.61408821635099,19.5885247757107
1653.0,19.60110620058586,19.57392490719229
1654.0,19.587412297817256,19.558558057881154
1655.0,19.572956660404323,19.542385366514598
1656.0,19.557688851557124,19.525368984131703
1657.0,19.541559233758267,19.507472488653878
1658.0,19.524519981734933,19.488661093314324
1659.0,19.50652343781495,19.468901791223825
1660.0,19.48752355028251,19.448163509042548
1661.0,19.46747576014435,19.42641726265421
1662.0,19.446339336538777,19.403636323144518
1663.0,19.424073240231586,19.37979632821869
1664.0,19.400639989238726,19.354875423157633
1665.0,19.376006092183893,19.328854357655125
1666.0,19.350140532353418,19.30171656887314
1667.0,19.323014712912464,19.27344825100402
1668.0,19.294604363617974,19.244038401120907
1669.0,19.264889225682353,19.213478851660376
1670.0,19.23385292330247,19.181764272153483
1671.0,19.201484057016156,19.148892168884828
1672.0,19.167771534445265,19.11486326509506
1673.0,19.132710205435068,19.079681376017078
1674.0,19.096300443911794,19.043352593333385
1675.0,19.058543353130794,19.005885759893577
1676.0,19.019446955737017,18.967292384383658
1677.0,18.979022096768883,18.92758655483984
1678.0,18.93728058554168,18.886784797092503
1679.0,18.894241521156676,18.844906034686538
1680.0,18.849926316283337,18.801971485798845
1681.0,18.804358251198714,18.758004540329516
1682.0,18.757564098694964,18.71303071725257
1683.0,18.70957419492536,18.66707745726914
1684.0,18.660422012844627,18.62017399499122
1685.0,18.61014401785205,18.57235111433364
1686.0,18.55878064109659,18.523640956010574
1687.0,18.506374164817256,18.474077193719303
1688.0,18.45296307663886,18.423694891475566
1689.0,18.398591790505474,18.37253023714021
1690.0,18.3433061795534,18.320620247304696
1691.0,18.28715271659043,18.26800283427975
1692.0,18.230180769048708,18.214716531716206
1693.0,18.172443915341272,18.1608001062421
1694.0,18.113989531295722,18.10629261050068
1695.0,18.054865777997385,18.051233692092048
1696.0,17.99512430892687,17.99566318781179
1697.0,17.93481607242149,17.93962043021385
1698.0,17.873990583655832,17.883145616892072
1699.0,17.812696783162508,17.826279312928058
1700.0,17.75098477057798,17.769061799982076
1701.0,17.688906049124363,17.71153262166212
1702.0,17.626510826087724,17.65372957735098
1703.0,17.563849254862852,17.5956892725868
1704.0,17.50097059486051,17.5374491851101
1705.0,17.437921557280205,17.479046694262813
1706.0,17.37474505434556,17.420518597082452
1707.0,17.311484017767523,17.361901460033813
1708.0,17.248180799666507,17.303231488090454
1709.0,17.184878315823447,17.24454137528221
1710.0,17.121624298155815,17.185859082178606
1711.0,17.12238364898278,17.182358086006772
1712.0,17.123005628035465,17.17898888165424
