time_d,T_r000,T_r010
68.0,20.004286118494292,19.9789591365128
69.0,20.004286795102246,19.979144142295183
70.0,20.004287461404147,19.97932612440627
71.0,20.004288111952008,19.979504774540715
72.0,20.004288746936083,19.97968017338337
73.0,20.004289371105415,19.979852654052138
74.0,20.004289985624382,19.980022462042996
75.0,20.00429058124729,19.980189011038078
76.0,20.004291167722954,19.980352916452944
77.0,20.004291745042565,19.980514177639805
78.0,20.00429230892223,19.980672683261673
79.0,20.004292864412264,19.980828769774348
80.0,20.0042934073565,19.98098222075862
81.0,20.004293938683247,19.981133209590325
82.0,20.004294461953407,19.981281758528496
83.0,20.004294976265044,19.981428071471157
84.0,20.00429548035663,19.98157204409347
85.0,20.004295975184448,19.9817137647824
86.0,20.004296461831643,19.981853395391227
87.0,20.004296939933568,19.981990845797952
88.0,20.004297409498122,19.982126240796163
89.0,20.004297871735957,19.982259687483122
90.0,20.004298324714057,19.982391046587168
91.0,19.995379449040342,19.975806686196393
92.0,19.99288396803081,19.971247896286002
93.0,19.990284977568024,19.966760440493942
94.0,19.987602632135122,19.96234104065894
95.0,19.9848524404008,19.957987291252607
96.0,19.98204551662559,19.953697065293852
97.0,19.9791923909479,19.949468267889245
98.0,19.976301588600165,19.945298771881596
99.0,19.973379801991996,19.94118732884209
100.0,19.97043410583899,19.937131322452842
101.0,19.967468925356968,19.93312898521691
102.0,19.96448898334114,19.929178711152815
103.0,19.961498531648374,19.925279260404352
104.0,19.95850062030007,19.921428843148476
105.0,19.955498101614296,19.917625904449267
106.0,19.952492967951912,19.913868741155852
107.0,19.94948852311336,19.91015644475914
108.0,19.946486121871374,19.906487505073244
109.0,19.943487552868646,19.9028606378684
110.0,19.940494110195687,19.89927455236233
111.0,19.937507116800077,19.895728034528645
112.0,19.934527974521416,19.892219549096694
113.0,19.931557229424016,19.88874305788397
114.0,19.928595765587545,19.88529871396753
115.0,19.925644424560915,19.881888979928704
116.0,19.922703914966405,19.87851386908619
117.0,19.919774645288328,19.875172387964028
118.0,19.91685712011622,19.871863616930455
119.0,19.913951730078168,19.86858670548986
120.0,19.911058736173686,19.86534068312045
121.0,19.908178567063544,19.862124838024386
122.0,19.905311442435504,19.85893826952008
123.0,19.902457556144952,19.855780263217696
124.0,19.899616869885904,19.852649951693195
125.0,19.896789770145574,19.849546738193
126.0,19.893976051082007,19.846469803870036
127.0,19.89117560385398,19.84341851543269
128.0,19.88838842659493,19.840392176346597
129.0,19.88561483149533,19.837390222372278
130.0,19.88285483823836,19.834412062109436
131.0,19.880105414160482,19.83145710780684
132.0,19.8773680731465,19.828524727614365
133.0,19.874643638085672,19.82561444126219
134.0,19.871932342254468,19.822725735910353
135.0,19.869234127753316,19.819858078208767
136.0,19.866548797130974,19.817010946876906
137.0,19.863876335355314,19.814183865913833
138.0,19.861216666036853,19.81137638926492
139.0,19.858569720403807,19.808588049871787
140.0,19.855935455056454,19.805818440059625
141.0,19.853313853580346,19.803067192022297
142.0,19.850704324832463,19.80033371841023
143.0,19.848106850378883,19.797617744267257
144.0,19.8455214748476,19.794918883469222
145.0,19.842948067260807,19.792236867367023
146.0,19.840386622926644,19.78957118891509
147.0,19.837837099045714,19.786921539564503
148.0,19.83529938439358,19.78428759752626
149.0,19.832773333801413,19.78166904609901
150.0,19.83025905401638,19.77906557002774
151.0,19.827755981970313,19.776476819408174
152.0,19.82526427301093,19.773902503917952
153.0,19.822783839769613,19.771342358704203
154.0,19.820314336425838,19.76879610965051
155.0,19.817855827736423,19.766263469412536
156.0,19.81540797108022,19.76374420446581
157.0,19.81297080476378,19.761238032268352
158.0,19.81054419029391,19.758744699574095
159.0,19.808128004550554,19.75626396908143
160.0,19.805722123826456,19.753795610889426
161.0,19.803326415475283,19.751339385152562
162.0,19.80094070787436,19.74889508710652
163.0,19.798564820703234,19.74646249567803
164.0,19.79619880719963,19.744041385664957
165.0,19.793842585918583,19.741631560794247
166.0,19.79149580497733,19.739232830164894
167.0,19.78915846254779,19.736844993620537
168.0,19.786830479100843,19.734467864046167
169.0,19.784511709488072,19.732101265595077
170.0,19.78220201343339,19.729745017050107
171.0,19.779901323945353,19.727398940229136
172.0,19.777609474105248,19.72506287426245
173.0,19.775326364356886,19.72273666027729
174.0,19.773053683288765,19.72042014810131
175.0,19.77078928834112,19.71811316856821
176.0,19.768533011608383,19.715815569030383
177.0,19.76628490239426,19.713527160744206
178.0,19.764044890295963,19.711247843251385
179.0,19.761812888758016,19.70897748599549
180.0,19.759586390201775,19.70671593852154
181.0,19.74351903332348,19.694507287452723
182.0,19.72364385640492,19.683648322809972
183.0,19.708716327540344,19.672980401768825
184.0,19.695729955302227,19.66239911575923
185.0,19.683825524672613,19.651838588991552
186.0,19.67246812649529,19.641223363489132
187.0,19.661382402418838,19.630481465110336
188.0,19.65047245729238,19.619538988043132
189.0,19.63953622989112,19.608326778657045
190.0,19.628541531716508,19.596763586197994
191.0,19.617313011800036,19.584775395475504
192.0,19.605880566729127,19.572278574144548
193.0,19.594069244245645,19.55918752095431
194.0,19.581813568104735,19.545420606183654
195.0,19.569039114320674,19.530891851297838
196.0,19.55571139476683,19.51551059708214
197.0,19.541551918004984,19.499195950409558
198.0,19.526756573210264,19.481860535834358
199.0,19.511067426238696,19.463418599239844
200.0,19.49443656678767,19.443771445295226
201.0,19.476774106736116,19.422841960190397
202.0,19.457976576813792,19.40055786975728
203.0,19.43798984143092,19.376844718116956
204.0,19.416705662674815,19.35163428097252
205.0,19.394100229241417,19.324862624453033
206.0,19.36999231658956,19.29647382076439
207.0,19.344444725532867,19.266411135918418
208.0,19.317314113720386,19.23463418504292
209.0,19.288511777823317,19.201096092898524
210.0,19.258075836642035,19.165755662408344
211.0,19.226092636660496,19.128584460105174
212.0,19.192237231773333,19.08956928924613
213.0,19.156626817101085,19.048697906924986
214.0,19.119185889751634,19.00595776972648
215.0,19.07994452126195,18.961338970563418
216.0,19.038800601468665,18.91485320828548
217.0,18.99575936903176,18.8665242797033
218.0,18.951025466456713,18.81635796644815
219.0,18.9043950010348,18.764391373998592
220.0,18.855896182500487,18.710654651832556
221.0,18.80558150313243,18.65518207006994
222.0,18.75349254027651,18.597999143263166
223.0,18.699642609649402,18.539147517323045
224.0,18.644078351080168,18.47867546799739
225.0,18.586841250928387,18.416630882004824
226.0,18.52796062804549,18.353061154351224
227.0,18.467465551315115,18.28800981027598
228.0,18.40540867292475,18.2215393682784
229.0,18.34184834963719,18.153711331897114
230.0,18.27680203310115,18.084601534119372
231.0,18.210363284568757,18.014282788337255
232.0,18.142605178086455,17.942824542119183
233.0,18.073559074802233,17.870303563784717
234.0,18.00333447287585,17.796793675022457
235.0,17.931933417230198,17.722368560872894
236.0,17.85956906056947,17.647104186790614
237.0,17.786224563455676,17.57107927008059
238.0,17.71195954510125,17.494366437614303
239.0,17.636845752710542,17.417048269133375
240.0,17.560987290666787,17.33920027522214
241.0,17.48446184729613,17.26089681764745
242.0,17.407324855253876,17.182206558568794
243.0,17.329677089468248,17.103203071232144
244.0,17.25158863502537,17.023954345287052
245.0,17.173117996921746,16.94453136003557
246.0,17.09436169054925,16.86500110440403
247.0,17.015342127352028,16.785429061051047
248.0,16.936169607146155,16.705871850281483
249.0,16.85688941406943,16.6263854754784
250.0,16.777581287412033,16.54702417899773
251.0,16.698314763534086,16.467838335340787
252.0,16.619106659931106,16.388868416431137
253.0,16.540046120621753,16.310151233555814
254.0,16.4611823523328,16.231735610337807
255.0,16.382527573118296,16.15367448887764
256.0,16.30410303501185,16.076017314549745
257.0,16.225931632130653,15.998812181378128
258.0,16.148134289322797,15.92211549895336
259.0,16.07072048187456,15.845973098808201
260.0,15.993769184303346,15.770426061720684
261.0,15.917314727887742,15.69552082673357
262.0,15.84146256584404,15.621295274801582
263.0,15.766172396112381,15.547780452971779
264.0,15.691517375868614,15.4750198210387
265.0,15.617558561582086,15.403037838801993
266.0,15.544294933192532,15.331865929437583
267.0,15.47177968785877,15.261534945392782
268.0,15.400055246995862,15.192065087115907
269.0,15.329127309628916,15.123483258002068
270.0,15.25904827793073,15.055803837497479
271.0,15.245734191954966,15.050893791077101
272.0,15.222095474025991,15.05098432152488
273.0,15.201790235957105,15.05104154024474
274.0,15.185230299320494,15.051068808723073
275.0,15.171728199977736,15.051067159450724
276.0,15.160627595278356,15.05103762746944
277.0,15.151411332894895,15.050981337782389
278.0,15.143681325493787,15.050899249960594
279.0,15.13713096020308,15.050792280201051
280.0,15.131523108228578,15.050661305479593
281.0,15.126673322928468,15.05050715544371
282.0,15.122439766352954,15.05033055285179
283.0,15.118707779995873,15.05013239307874
284.0,15.115385964396808,15.049913400375488
285.0,15.112402750764431,15.049674285407889
286.0,15.109699908055006,15.04941572821582
287.0,15.107232715176963,15.04913838857658
288.0,15.104963978798082,15.048842904273329
289.0,15.10286170521914,15.048529884526374
290.0,15.100901730613202,15.04819992212822
291.0,15.09906374539321,15.047853582144114
292.0,15.097330889123668,15.047491411521037
293.0,15.09568743568957,15.047113899393139
294.0,15.094125089164606,15.046721622297525
295.0,15.092631956841842,15.046315035633597
296.0,15.091199501715892,15.045894609723234
297.0,15.08982045858761,15.04546079795881
298.0,15.088487479771686,15.045014001826075
299.0,15.08719804293446,15.04455471182115
300.0,15.085946158319302,15.04408330252744
301.0,15.084727766774904,15.043600158336972
302.0,15.083538362201182,15.043105627492025
303.0,15.08237686503844,15.04260013735086
304.0,15.081239806416761,15.042084005940751
305.0,15.080123911450073,15.041557544965258
306.0,15.079029565703706,15.041021152941028
307.0,15.077952047230951,15.040474943442291
308.0,15.076892094439927,15.039919378430227
309.0,15.075847410695246,15.039354771762646
310.0,15.074815392813946,15.038781334392468
311.0,15.073797365509563,15.03819946745159
312.0,15.072789509799293,15.037609292910872
313.0,15.071793350308496,15.037011138866092
314.0,15.070806869603075,15.036405255134923
315.0,15.069828323169986,15.035791808510226
316.0,15.068859058672217,15.035171156159038
317.0,15.067896523165075,15.034543412391145
318.0,15.066941904384748,15.033908869696575
319.0,15.065993757471631,15.03326771419188
320.0,15.065050744612108,15.032620046957732
321.0,15.064114072291204,15.031966198785653
322.0,15.063181795416995,15.031306226274353
323.0,15.062255183205934,15.030640442885328
324.0,15.061332205900953,15.029968889240365
325.0,15.060414411000977,15.029291854596352
326.0,15.059499872154447,15.028609390999918
327.0,15.05858988702181,15.027921769083264
328.0,15.057682674524813,15.027229036115443
329.0,15.056778482102175,15.026531376147773
330.0,15.055877946072542,15.025828949170034
331.0,15.054979395742578,15.025121814544491
332.0,15.054084017015612,15.024410222875872
333.0,15.0531903586471,15.023694190442654
334.0,15.0522994135423,15.022973930889805
335.0,15.051409902237197,15.022249495461892
336.0,15.050522990439276,15.021521073653275
337.0,15.049637142088272,15.020788688662435
338.0,15.04875346263151,15.020052498409086
339.0,15.047870776521165,15.019312573094282
340.0,15.046990019879388,15.018569051505665
341.0,15.046110015380918,15.017821982504131
342.0,15.045231294315442,15.017071526748907
343.0,15.044352899433875,15.016317712651016
344.0,15.043475897143026,15.015560671402795
345.0,15.042599304157307,15.014800448412075
346.0,15.04172408176862,15.014037209489743
347.0,15.04084908150827,15.013270931509169
348.0,15.039975194739156,15.012501680307082
349.0,15.039101625199407,15.011729587090485
350.0,15.038228650502106,15.010954721209771
351.0,15.037356818319267,15.010177179122138
352.0,15.036485167696242,15.009396995433406
353.0,15.03561443656082,15.008614261673415
354.0,15.034743861067454,15.00782902221539
355.0,15.03387427930511,15.00704138083529
356.0,15.0330045678121,15.006251326510608
357.0,15.032135654643639,15.005458961846216
358.0,15.031266769494891,15.004664332144728
359.0,15.030398692919789,15.003867534964854
360.0,15.029530590026184,15.00306853136891
361.0,19.945451357163677,15.230248523487546
362.0,20.002834620924034,15.829184665133084
363.0,20.003915582128798,16.581500768637284
364.0,20.004085132414275,17.326339472252528
365.0,20.004154771134097,17.972089619482347
366.0,20.00418939364772,18.490629467384167
367.0,20.004208971106777,18.887975223849594
368.0,20.004221340285312,19.183488983930204
369.0,20.004229934932482,19.399285536656862
370.0,20.004236393887993,19.555581414039693
371.0,20.00424155653394,19.6684441363592
372.0,20.00424587941734,19.74998910207455
373.0,20.00424962513671,19.809074824881066
374.0,20.004252949335523,19.852078444414417
375.0,20.004255953079905,19.883553406802548
376.0,20.004258705728205,19.90674149164596
377.0,20.004261252742992,19.923945830454727
378.0,20.004263626611817,19.936806790216565
379.0,20.00426584908297,19.94649700050553
380.0,20.00426793900664,19.953858413260548
381.0,20.004269913119572,19.959498711627077
382.0,20.004271783368495,19.963858930347612
383.0,20.00427355955094,19.967260992777312
384.0,20.0042752494615,19.969941312887386
385.0,20.004276861297114,19.972074376332216
386.0,20.004278398795407,19.973790394303705
387.0,20.004279869593176,19.975185449568414
388.0,20.004281277504845,19.976332821645087
389.0,20.004282626524912,19.97728760558988
390.0,20.004283920474336,19.978091743682455
391.0,20.00428516304612,19.978777176230096
392.0,20.00428635909907,19.979368812215625
393.0,20.004287508101697,19.979885051786994
394.0,20.004288614367397,19.980340612776956
395.0,20.004289677169425,19.980747453075367
396.0,20.004290701813545,19.98111449357316
397.0,20.004291697305007,19.981448891653883
398.0,20.00429265645562,19.981756255972698
399.0,20.004293580844205,19.98204085315433
400.0,20.004294477501617,19.982306575006874
401.0,20.004295339410703,19.98255574748788
402.0,20.00429617677014,19.982791262313697
403.0,20.004296988185047,19.983014674834692
404.0,20.004297775719806,19.983227912380812
405.0,20.00429853461401,19.983431742885728
406.0,20.004299279920758,19.983628156465443
407.0,20.004299994111875,19.983816491931577
408.0,20.00430068968518,19.98399853874315
409.0,20.00430136810968,19.984174714973165
410.0,20.004302025682875,19.984345487663234
411.0,20.004302665168495,19.98451128546168
412.0,20.004303287149924,19.984672486883255
413.0,20.004303893895894,19.984829567573115
414.0,20.004304481041174,19.984982433936466
415.0,20.004305054390215,19.985131579908114
416.0,20.004305615209773,19.985277351046875
417.0,20.004306156793973,19.985419646703292
418.0,20.004306687979977,19.985558707475377
419.0,20.004307206420833,19.985694805326773
420.0,20.004307712253535,19.985827974591757
421.0,20.004308204347012,19.985958357734717
422.0,20.004308684782018,19.986086011730606
423.0,20.004309154380337,19.986211108494388
424.0,20.00430961324031,19.98633373365766
425.0,20.004310059406407,19.986453923658644
426.0,20.004310498682912,19.98657191096055
427.0,20.004310927319068,19.986687647760164
428.0,20.00431134508949,19.986801165943575
429.0,20.004311754860964,19.98691263509994
430.0,20.00431215671415,19.987022159097194
431.0,20.00431254976843,19.987129756135516
432.0,20.004312932854987,19.987235306424566
433.0,20.004313309476743,19.98733909346504
434.0,20.004313679014217,19.987441101249942
435.0,20.00431403995509,19.987541302965155
436.0,20.0043143940797,19.9876398507987
437.0,20.00431474125986,19.987736697779383
438.0,20.00431508152451,19.987831945333085
439.0,20.004315416555528,19.987925761202632
440.0,20.004315743943323,19.98801798087743
441.0,20.004316064382465,19.988108618435263
442.0,20.004316380563125,19.988197870483532
443.0,20.00431668982236,19.988285659840585
444.0,20.0043169927622,19.988372021971543
445.0,20.00431729125347,19.988457054897765
446.0,20.00431758499974,19.98854085691835
447.0,20.00431787243747,19.988623319582985
448.0,20.004318155464034,19.988704493162288
449.0,20.004318434148217,19.98878449321353
450.0,20.004318707398397,19.988863297716136
451.0,19.997340826180903,19.983775084685135
452.0,19.995602537159243,19.980508200876955
453.0,19.993790630830517,19.977289983912385
454.0,19.99191544220014,19.974117493693427
455.0,19.989987353153197,19.970989026980362
456.0,19.988015116232475,19.96790315941024
457.0,19.986006244288603,19.964858462604013
458.0,19.983966766788797,19.961853605931026
459.0,19.98190199425909,19.958887172299228
460.0,19.979816352582475,19.955958049880053
461.0,19.977713630910557,19.953065109671
462.0,19.975596987232848,19.950207092061476
463.0,19.973469227214764,19.947382900303182
464.0,19.971332808986347,19.944591376982487
465.0,19.96918966741447,19.94183158933737
466.0,19.967041699484298,19.93910256938358
467.0,19.96489053133928,19.936403404664077
468.0,19.962737426215483,19.93373316211313
469.0,19.960583642740175,19.931090911048443
470.0,19.958430239016593,19.928475623588668
471.0,19.956278063751768,19.925886544401692
472.0,19.95412809554614,19.923323336942076
473.0,19.951981045681293,19.92078497695485
474.0,19.949837109090083,19.918270632154076
475.0,19.947697330040626,19.915779810787683
476.0,19.945562043305245,19.913311752746722
477.0,19.943432285729955,19.910865645540355
478.0,19.941307678515898,19.90844100240048
479.0,19.93918821810456,19.906037281569184
480.0,19.937074621542934,19.903653626130676
481.0,19.93496725455293,19.901289932778525
482.0,19.932866302856155,19.898945423641237
483.0,19.930772074561276,19.896619469185794
484.0,19.92868444528108,19.89431184368567
485.0,19.92660376807538,19.892021684797612
486.0,19.924530163028237,19.889748601511485
487.0,19.922463463743952,19.88749077248184
488.0,19.920403958841746,19.885247898120497
489.0,19.918351760526548,19.883020948899514
490.0,19.916306764236026,19.88080963227202
491.0,19.914269162943413,19.878613362849876
492.0,19.912238944170213,19.876431809840483
493.0,19.910216055589217,19.874264513003652
494.0,19.908200384694055,19.872110185965767
495.0,19.906192067688437,19.86996837669392
496.0,19.904191209777707,19.867840118736353
497.0,19.902197554736915,19.865725095265134
498.0,19.900211187279922,19.863622917824557
499.0,19.898232294137756,19.861533432653857
500.0,19.896260480136277,19.859456226509565
501.0,19.89429596355376,19.857391010492393
502.0,19.892338588460234,19.85533748420221
503.0,19.890388318663042,19.85329528056633
504.0,19.88844525596079,19.851264156786783
505.0,19.886509126120302,19.84924416705661
506.0,19.88458007184181,19.847234856661203
507.0,19.882657893829446,19.84523585394885
508.0,19.880742652384072,19.84324712518827
509.0,19.878834097836034,19.841268380970348
510.0,19.87693250995352,19.83929942258061
511.0,19.87503757129855,19.837340151962962
512.0,19.873149237465213,19.83539020892232
513.0,19.871264866791762,19.833449587118423
514.0,19.86938682210115,19.831517894675756
515.0,19.867515053819943,19.82959499595404
516.0,19.86564958133522,19.8276807639225
517.0,19.86379029418572,19.825775004005436
518.0,19.86193720582503,19.823877562480618
519.0,19.860089605831263,19.821988280774974
520.0,19.85824764799395,19.820107011960317
521.0,19.856411370944045,19.818233581396214
522.0,19.854580894628896,19.816367842078023
523.0,19.852756262011837,19.8145096535668
524.0,19.85093751909494,19.812658909086622
525.0,19.849124515382528,19.81081549666095
526.0,19.84731723809182,19.808979316685452
527.0,19.84551549033688,19.807150140183694
528.0,19.84371885764284,19.80532772567085
529.0,19.84192788892841,19.803512136072243
530.0,19.84014224247096,19.801703159831334
531.0,19.83836187028072,19.799900723812016
532.0,19.836586911519134,19.798104714859733
533.0,19.83481719861038,19.796315068673437
534.0,19.833052663003173,19.79453165144963
535.0,19.831293575651898,19.792754490964626
536.0,19.82953950484739,19.79098333663677
537.0,19.82779011268758,19.78921788625513
538.0,19.826045701072417,19.78745825749695
539.0,19.8243062146297,19.785704346997875
540.0,19.82257164576896,19.783956070686145
541.0,19.812022962661615,19.773699008586277
542.0,19.796666509901797,19.764705522061377
543.0,19.784782775911708,19.75584928567264
544.0,19.774299955969582,19.747066588613677
545.0,19.76455528893456,19.73829811060881
546.0,19.75522713790815,19.729496435093154
547.0,19.746108981508996,19.72060968112669
548.0,19.737108446671527,19.711579977075303
549.0,19.728115476919754,19.70235974114695
550.0,19.71908950548402,19.692881838022572
551.0,19.709884934913532,19.683092538451376
552.0,19.700503676976325,19.672937694237305
553.0,19.690859560387878,19.66235567195264
554.0,19.680925895916687,19.651284693134357
555.0,19.670565215501654,19.63966253994431
556.0,19.659824468318845,19.62742652727667
557.0,19.648576057997218,19.61450551260924
558.0,19.636770863815627,19.60083447330163
559.0,19.624307960885574,19.58635362936832
560.0,19.611183854886065,19.570992892885272
561.0,19.59728701021527,19.554693313348594
562.0,19.582575367597542,19.537393129964812
563.0,19.5671082236492,19.519049950228293
564.0,19.55049301527754,19.499578334212345
565.0,19.532965461055312,19.478931927247743
566.0,19.514336529342017,19.457058767298292
567.0,19.4945758046847,19.433918622239958
568.0,19.473686252842924,19.409463489857217
569.0,19.451601865134705,19.38366782458428
570.0,19.42823184726808,19.356495077861496
571.0,19.403504532402167,19.32791798643143
572.0,19.377503675703963,19.297912409057517
573.0,19.350094791625963,19.266458335748837
574.0,19.32133308892702,19.233531458578
575.0,19.29114431254135,19.199127932410136
576.0,19.25948861305551,19.163248496192068
577.0,19.22637267627016,19.125897282085077
578.0,19.191867074059417,19.087079038003253
579.0,19.15580077134541,19.04679273956782
580.0,19.118322246741684,19.005049906145302
581.0,19.079368380820483,18.9618748542037
582.0,19.038973693696846,18.91728869353915
583.0,18.99710437618745,18.871317869638972
584.0,18.953869748132945,18.82397562491451
585.0,18.909213550565937,18.77530151235959
586.0,18.863192272312972,18.725327712022533
587.0,18.81581814762876,18.674091221239564
588.0,18.76713859787492,18.62162669026577
589.0,18.717180553871913,18.56797313900546
590.0,18.665954742770737,18.513167459315866
591.0,18.61349994665113,18.457260187779752
592.0,18.559879228877378,18.400279887001886
593.0,18.505132765000383,18.342266220384715
594.0,18.449297174224796,18.283267980867322
595.0,18.392376363354572,18.223338530293233
596.0,18.3344163877415,18.162529691811812
597.0,18.275412773050903,18.100902223683306
598.0,18.215633840662747,18.03850317182588
599.0,18.154958303804733,17.97539309568066
600.0,18.093424808913483,17.91162407623534
601.0,18.03105039812118,17.847250667834203
602.0,17.968076013162374,17.78232200360611
603.0,17.90448235336453,17.7168937268504
604.0,17.840269557850206,17.651019422600825
605.0,17.775476179597433,17.58474783723244
606.0,17.710088041555935,17.518141879486336
607.0,17.644452105860864,17.451236714450033
608.0,17.578362481162912,17.38408931551197
609.0,17.511908339210777,17.316744794255555
610.0,17.445170941907918,17.24925071295803
611.0,17.378208130171515,17.181656266101243
612.0,17.311035200151196,17.114001994992805
613.0,17.243732416785406,17.046335816690032
614.0,17.17633943545576,16.97869513339407
615.0,17.108879947326102,16.911118670323788
616.0,17.04141055087996,16.843645745090384
617.0,16.973957153683386,16.776316710937465
618.0,16.90659217084351,16.70916812081242
619.0,16.839319874310206,16.642230864512555
620.0,16.77219159189133,16.575539059518746
621.0,16.705232687957334,16.50911921284893
622.0,16.63850488820566,16.44299647842979
623.0,16.572027064430017,16.377184659778663
624.0,16.505815279840306,16.311703822965512
625.0,16.43992169016815,16.24658129384295
626.0,16.374354845877747,16.181845821200056
627.0,16.30913262243746,16.117516252662483
628.0,16.244210379667834,16.053619544360345
629.0,16.179656620356866,15.990178007514487
630.0,16.115498211987074,15.927219785449495
631.0,16.098570766487512,15.9226765039881
632.0,16.06979989916823,15.922786386496853
633.0,16.045481088655663,15.922862974804787
634.0,16.025831340182265,15.922909661064011
635.0,16.009931005945703,15.922927366649617
636.0,15.996947514479984,15.922917374023712
637.0,15.986234413668853,15.922880690686782
638.0,15.977299161332667,15.922818157295978
639.0,15.969765711245827,15.922730826006386
640.0,15.963345387036554,15.922619551959087
641.0,15.957814536214528,15.922485126710058
642.0,15.953004959071905,15.922328186359152
643.0,15.948772204371437,15.922149704860146
644.0,15.945015809286588,15.921950410492457
645.0,15.94165208046428,15.921730995883479
646.0,15.938613825378752,15.92149213184257
647.0,15.935847230291756,15.92123446420419
648.0,15.933309051735705,15.92095861213977
649.0,15.930964014074334,15.920665160807005
650.0,15.928783359303907,15.920354686052804
651.0,15.92674646881187,15.920027606039582
652.0,15.92482742708006,15.91968458607704
653.0,15.92301341152455,15.919326171710622
654.0,15.921291001216446,15.918952851750305
655.0,15.919648752650573,15.918565096151553
656.0,15.91807828789041,15.918163360790686
657.0,15.91657059233421,15.917748087740847
658.0,15.915118434331873,15.917319697937728
659.0,15.913715676408799,15.916878607321394
660.0,15.91235701342788,15.916425207593193
661.0,15.911037497040581,15.915959887728718
662.0,15.909753284590181,15.915482995978834
663.0,15.908500952590884,15.914994893516166
664.0,15.907277479501545,15.914495923499658
665.0,15.906080215830343,15.913986419061587
666.0,15.90490676390931,15.913466696107776
667.0,15.90375461385679,15.91293698653027
668.0,15.902622068252697,15.912397684221048
669.0,15.901507472546086,15.91184906100142
670.0,15.900409462631615,15.911291403157009
671.0,15.899326561423209,15.91072494657817
672.0,15.898257701267198,15.91015000657086
673.0,15.897201729377173,15.909566758463711
674.0,15.89615777126977,15.908975493371088
675.0,15.895123846615775,15.908376411840209
676.0,15.89410033715194,15.907769761616521
677.0,15.893086450461169,15.907155733805325
678.0,15.892081527694643,15.906534557631403
679.0,15.891084901264207,15.905906431008702
680.0,15.890095944718723,15.905271543676236
681.0,15.889114078071486,15.904630063005754
682.0,15.888138837978602,15.90398219061592
683.0,15.887169790512473,15.903328120217736
684.0,15.88620648508288,15.902667986937104
685.0,15.885248540654004,15.902001964267924
686.0,15.884295604532326,15.901330208791933
687.0,15.883347462384108,15.900652892677329
688.0,15.882405064479826,15.899970261708233
689.0,15.88146545887571,15.89928227478805
690.0,15.88052942431625,15.898589083949162
691.0,15.879597048479809,15.897890875917938
692.0,15.878668134628242,15.897187797804293
693.0,15.877742482100587,15.896479983891538
694.0,15.87681978030895,15.895767498976568
695.0,15.875899882114425,15.8950504930487
696.0,15.874982611868006,15.894329071067602
697.0,15.874067828847728,15.89360335940438
698.0,15.873155504610395,15.8928734836432
699.0,15.872245222137849,15.892139491047999
700.0,15.871337049634803,15.891401502273311
701.0,15.870430781974278,15.890659628252422
702.0,15.869526367387039,15.8899139590186
703.0,15.86862457139955,15.889164650219186
704.0,15.86772360199592,15.888411683513255
705.0,15.866823791786487,15.887655123912566
706.0,15.865925545938694,15.88689512681276
707.0,15.86502871351172,15.8861317609543
708.0,15.864133133765222,15.885365082755982
709.0,15.863238828836415,15.8845951945936
710.0,15.862345648183464,15.883822154318182
711.0,15.861453578456462,15.883046037456268
712.0,15.86056241038159,15.882266884457863
713.0,15.859672298681687,15.881484770351847
714.0,15.85878295320407,15.880699750182998
715.0,15.857894456926601,15.879911934924053
716.0,15.85700676192198,15.879121355802681
717.0,15.856119834685785,15.878328067223663
718.0,15.855233615945735,15.877532133625436
719.0,15.854348072836217,15.876733607371932
720.0,15.85346312866659,15.87593254663301
721.0,19.95515265849872,16.06820129816981
722.0,20.003094873951113,16.563862224874924
723.0,20.003994223836116,17.184637133835565
724.0,20.004134218585136,17.798212028228534
725.0,20.00419167997319,18.330370038302135
726.0,20.004220259045724,18.757871888934403
727.0,20.004236420824498,19.08523572832007
728.0,20.004246639612006,19.328396167439735
729.0,20.00425374605578,19.50598599228806
730.0,20.004259089895584,19.63463698105346
731.0,20.004263362482334,19.727552228984166
732.0,20.00426693944462,19.794690120435178
733.0,20.00427003408157,19.84334026420845
734.0,20.004272782907492,19.878749674731807
735.0,20.004275268590334,19.90467026665641
736.0,20.004277545712455,19.923769082695742
737.0,20.004279651962804,19.93794126790152
738.0,20.004281613507374,19.9485371369193
739.0,20.004283450596063,19.956521878028354
740.0,20.004285178838984,19.962588637639783
741.0,20.004286810466283,19.967237724461654
742.0,20.00428835494324,19.970832302443625
743.0,20.00428982130967,19.97363740046427
744.0,20.00429121419029,19.975847519764102
745.0,20.004292546058366,19.97760663147244
746.0,20.004293813401205,19.979022436021523
747.0,20.00429502684159,19.980173478843994
748.0,20.004296184685472,19.98112013091702
749.0,20.004297299570908,19.981908011878772
750.0,20.004298364759904,19.982571565879482
751.0,20.004299388889194,19.983137191699484
752.0,20.004300373983824,19.983625072336395
753.0,20.00430131778137,19.98405078859139
754.0,20.004302228336314,19.98442667149783
755.0,20.004303104069834,19.984762061269976
756.0,20.004303948067616,19.985064441995405
757.0,20.004304761277183,19.985339719332785
758.0,20.004305546305147,19.985592441977815
759.0,20.00430630669132,19.985826556104485
760.0,20.004307040112337,19.98604472509618
761.0,20.004307749717555,19.986249577242802
762.0,20.00430843757863,19.986443129070153
763.0,20.004309101793297,19.986626613215776
764.0,20.00430974638664,19.98680147122559
765.0,20.00431037038277,19.98696870998839
766.0,20.004310975930593,19.987129249126554
